host_response_time,host_acceptance_rate,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,has_availability,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,log_price,num_amenities,amenity_wifi,amenity_kitchen,amenity_air_conditioning,amenity_heating,amenity_washer,amenity_dryer,amenity_tv,amenity_parking,amenity_pool,amenity_pets_allowed,amenity_long_term_stays_allowed,num_host_verifications,host_duration_days,days_since_last_review,neighbourhood_group,has_reviews
within_hour,0.99,1,50.07908,14.4483,Entire rental unit,Entire_home/apt,2,1.0,0.0,1.0,2,1125,1,0,313,63,18,4.71,4.86,4.63,1,9,4,0,1.41,6.97166860472579,27,1,1,1,1,1,1,1,0,0,0,1,2,2977,58.0,Near_Center_East,1
within_hour,1.0,1,50.08476,14.42509,Room in aparthotel,Entire_home/apt,2,1.0,1.0,1.0,2,365,1,21,353,17,3,4.53,5.0,4.65,1,7,0,0,0.39,7.642524134232902,40,1,1,1,1,1,1,1,1,0,0,1,2,1353,40.0,Old_Town_Center,1
within_hour,1.0,1,50.07786,14.42675,Entire rental unit,Entire_home/apt,11,1.0,3.0,7.0,2,365,1,19,56,134,41,4.72,4.86,4.78,1,4,0,0,2.93,7.828834527588089,25,1,0,1,1,1,1,0,0,0,1,1,2,1486,3.0,Old_Town_Center,1
within_hour,0.9,1,50.0657666775282,14.409022147473031,Private room in rental unit,Private_room,2,1.0,1.0,1.0,2,32,1,13,28,246,64,4.84,4.66,4.88,0,0,4,0,5.42,6.677083461247136,43,1,1,1,1,1,1,1,1,0,0,1,3,3975,21.0,Near_Center_West_South,1
within_hour,0.99,1,50.10556,14.46279,Other_Property,Entire_home/apt,6,1.0,1.0,1.0,2,1125,1,13,260,18,2,4.56,3.83,3.94,1,10,0,0,0.42,7.893572073504902,16,1,1,1,1,0,1,1,1,0,0,0,2,3804,119.0,Near_Center_East,1
within_hour,1.0,1,50.07196,14.395645,Entire condo,Entire_home/apt,5,1.0,1.0,3.0,2,1125,1,14,281,70,18,4.67,4.69,4.83,1,16,1,0,1.54,7.419979923661835,53,1,1,1,1,1,1,1,1,0,1,1,2,1380,76.0,Near_Center_West_South,1
within_hour,1.0,1,50.10141,14.39644,Entire condo,Entire_home/apt,2,1.5,1.0,0.0,3,730,1,14,153,3,0,5.0,5.0,5.0,0,2,0,0,0.07,7.637234388789473,6,1,1,0,0,1,0,1,1,0,1,0,2,3547,1248.0,North_West_Districts,1
within_hour,1.0,1,50.079578,14.452936,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,1,365,1,25,255,461,203,4.83,4.81,4.74,1,63,0,0,10.23,7.097548850614793,38,1,1,1,1,1,1,1,1,0,0,1,1,2392,2.0,Near_Center_East,1
within_hour,0.29,1,50.09973,14.42286,Entire rental unit,Entire_home/apt,10,2.5,2.0,5.0,2,1125,1,24,350,7,4,4.86,4.86,4.86,0,37,0,0,0.16,8.09925056179696,25,1,1,1,1,1,1,1,0,0,1,1,2,2153,119.0,North_West_Districts,1
within_hour,1.0,1,50.08588,14.43183,Entire rental unit,Entire_home/apt,2,1.5,1.0,1.0,1,365,1,17,337,46,25,4.93,4.98,4.93,1,3,0,0,1.17,7.762170607138205,31,1,1,0,1,1,1,1,1,0,0,1,2,2293,15.0,Old_Town_Center,1
Unknown,1.0,1,50.096992,14.465179,Entire rental unit,Entire_home/apt,4,1.0,2.0,2.0,1,365,1,20,107,152,45,4.7,4.8,4.61,0,4,0,0,3.45,6.951772164398911,33,1,1,0,1,1,1,1,1,0,1,0,2,1351,72.0,Near_Center_East,1
within_hour,1.0,1,50.09474,14.45263,Entire serviced apartment,Entire_home/apt,4,1.5,2.0,2.0,1,1125,1,16,238,74,33,4.89,4.86,4.76,1,41,0,0,1.97,7.954021087278037,49,1,1,1,1,1,1,1,1,0,1,1,2,3119,7.0,Near_Center_East,1
within_hour,1.0,1,50.077965,14.43241,Entire condo,Entire_home/apt,2,1.0,0.0,1.0,3,15,1,12,200,127,37,4.72,4.86,4.65,0,3,0,0,3.02,7.404887575616125,33,1,1,1,1,1,1,1,1,0,0,1,2,1350,7.0,New_Town_Vinohrady,1
within_hour,0.97,1,50.08706,14.40034,Private room in rental unit,Private_room,2,2.0,0.0,1.0,1,1125,1,19,327,265,71,4.2,4.89,4.41,1,0,10,0,5.91,6.194405391104672,9,1,1,0,1,0,0,0,0,0,0,0,2,3557,18.0,Old_Town_Center,1
within_hour,0.97,1,50.08808,14.40012,Private room in rental unit,Private_room,3,2.0,0.0,1.0,1,1125,1,12,297,254,65,4.31,4.83,4.54,1,0,10,0,5.66,6.272877006546167,9,1,1,0,1,0,0,0,0,0,0,0,2,3557,15.0,Old_Town_Center,1
within_hour,0.97,1,50.08654,14.40042,Private room in rental unit,Private_room,3,2.0,0.0,4.0,1,1125,1,22,303,255,58,4.25,4.84,4.49,1,0,10,0,5.71,6.139884552226255,10,1,1,0,1,0,0,0,0,0,0,0,2,3557,24.0,Old_Town_Center,1
within_hour,1.0,1,50.07923,14.42378,Room in hotel,Private_room,2,1.0,1.0,2.0,5,1125,1,5,5,57,6,4.18,4.82,4.35,1,0,17,0,1.25,6.54965074223381,19,1,1,1,1,1,1,1,1,0,1,0,2,4570,185.0,Old_Town_Center,1
within_hour,1.0,1,50.09049,14.43117,Entire condo,Entire_home/apt,2,1.0,0.0,1.0,2,1125,1,21,149,332,85,4.92,4.93,4.81,0,8,0,0,7.29,7.288927694521257,45,1,1,1,1,1,1,1,1,0,0,1,2,3968,3.0,Old_Town_Center,1
within_hour,1.0,1,50.07196,14.395645,Private room in condo,Private_room,4,1.0,1.0,2.0,2,1125,1,11,286,70,9,4.69,4.6,4.8,1,16,1,0,1.54,7.089243155027514,57,1,1,1,1,1,1,1,1,0,1,1,2,1380,105.0,Near_Center_West_South,1
within_hour,1.0,1,50.10131,14.41978,Entire serviced apartment,Entire_home/apt,4,1.0,1.0,1.0,2,365,1,13,114,64,13,4.72,4.7,4.73,1,1,0,0,1.41,8.078998258685154,37,1,1,1,1,0,1,1,1,0,0,0,2,2795,68.0,North_West_Districts,1
within_hour,1.0,1,50.088455,14.409949,Entire rental unit,Entire_home/apt,5,1.0,1.0,2.0,1,365,1,13,243,12,0,4.42,4.83,4.58,1,10,0,0,0.27,8.249836485425702,13,1,1,1,1,1,1,1,0,0,0,0,2,3181,854.0,Old_Town_Center,1
within_hour,0.97,1,50.09027,14.43066,Entire condo,Entire_home/apt,3,1.5,1.0,3.0,2,60,1,13,76,44,44,4.93,4.98,4.89,0,1,0,0,3.77,7.437206366871292,31,1,1,1,1,1,1,1,0,0,0,0,3,3915,6.0,Old_Town_Center,1
within_hour,1.0,1,50.085636,14.41626,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,2,1125,1,13,332,297,77,4.94,4.94,4.9,0,3,0,0,6.59,7.7354333524996886,52,1,1,1,1,1,1,1,1,0,0,1,2,3418,11.0,Old_Town_Center,1
within_hour,0.98,1,50.08009,14.4186,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,1,1125,1,0,6,18,4,4.83,4.83,4.89,1,6,0,0,0.4,7.150701457592526,32,1,1,1,1,1,1,1,0,0,0,0,2,1727,181.0,Old_Town_Center,1
within_hour,0.98,1,50.07985,14.42048,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,1,1125,1,0,6,13,11,4.69,4.77,4.62,1,6,0,0,0.29,7.150701457592526,30,1,1,1,1,1,1,1,0,0,0,0,2,1727,76.0,Old_Town_Center,1
within_hour,1.0,1,50.074844,14.40609,Entire rental unit,Entire_home/apt,7,1.0,2.0,6.0,1,1125,1,10,183,78,11,4.78,4.83,4.73,1,1,0,0,1.72,6.8679744089702925,61,1,1,1,1,1,1,1,1,0,1,1,2,1368,24.0,Near_Center_West_South,1
within_hour,1.0,1,50.044247,14.281642,Entire home,Entire_home/apt,14,3.0,4.0,14.0,2,30,1,23,320,103,23,4.79,4.79,4.81,0,2,0,0,2.29,8.31090675716845,46,1,1,1,1,1,1,1,1,0,1,1,2,4601,75.0,Outer_Districts,1
within_day,0.87,1,50.078812,14.426296,Entire condo,Entire_home/apt,2,1.5,1.0,1.0,2,365,1,23,60,59,16,4.56,4.9,4.44,0,1,0,0,1.34,7.470224135899966,35,1,1,0,1,1,1,1,1,0,1,0,2,1348,69.0,Old_Town_Center,1
within_hours,1.0,1,50.08597,14.43267,Entire serviced apartment,Entire_home/apt,4,1.0,1.0,2.0,1,1125,1,30,350,20,0,4.85,4.9,4.9,1,12,0,0,0.45,8.226305988015508,46,1,1,1,1,1,1,1,1,0,1,1,3,1390,882.0,Old_Town_Center,1
within_hour,1.0,1,50.0589,14.42441,Entire condo,Entire_home/apt,2,1.5,1.0,1.0,2,1125,1,21,51,83,13,4.88,4.84,4.86,0,1,0,0,1.9,7.550135342488429,40,1,1,1,1,1,1,1,0,0,0,0,2,3347,76.0,Outer_Districts,1
within_hour,0.29,1,50.09795,14.42158,Entire rental unit,Entire_home/apt,10,2.5,2.0,2.0,1,1125,1,27,342,8,0,4.5,4.63,4.75,0,37,0,0,0.18,8.128585200374497,22,1,1,1,1,1,1,1,0,0,1,1,2,2153,490.0,North_West_Districts,1
Unknown,1.0,1,50.096951,14.4652,Entire rental unit,Entire_home/apt,2,1.0,0.0,1.0,1,365,1,4,76,128,27,4.67,4.82,4.63,0,4,0,0,2.88,6.966967138613983,34,1,1,1,1,1,1,0,1,0,1,1,2,1351,21.0,Near_Center_East,1
Unknown,1.0,1,50.049557,14.327641,Other_Property,Private_room,2,1.0,1.0,1.0,1,365,1,30,146,81,15,4.84,4.6,4.79,0,0,4,0,1.82,7.671360923190644,40,1,0,1,1,1,1,1,1,0,0,1,2,4541,7.0,Outer_Districts,1
Unknown,1.0,1,50.049557,14.327641,Other_Property,Private_room,2,1.0,1.0,1.0,1,365,1,24,135,5,0,4.6,3.8,4.6,1,0,4,0,0.11,7.8328075165248645,41,1,0,1,1,0,1,1,1,0,0,1,2,4541,965.0,Outer_Districts,1
within_hour,1.0,1,50.077965,14.43241,Entire condo,Entire_home/apt,2,1.0,0.0,1.0,3,60,1,9,194,157,41,4.87,4.88,4.78,0,3,0,0,3.56,7.498869733976931,40,1,1,1,1,1,1,1,1,0,0,1,2,1350,17.0,New_Town_Vinohrady,1
within_hours,1.0,1,50.0832,14.42262,Entire condo,Entire_home/apt,4,1.5,1.0,3.0,1,31,1,10,145,130,37,4.68,4.92,4.62,0,1,0,0,2.88,7.616775808698373,37,1,1,1,1,1,1,1,1,0,0,1,2,1368,69.0,Old_Town_Center,1
within_hour,0.98,1,50.07954,14.41865,Room in aparthotel,Entire_home/apt,2,1.0,1.0,1.0,1,1125,1,2,117,9,6,4.67,5.0,4.89,1,6,0,0,0.2,7.253470382684528,27,1,1,1,1,1,1,1,1,0,0,1,2,1727,146.0,Old_Town_Center,1
within_hour,1.0,1,50.088455,14.409949,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,2,365,1,7,231,27,0,4.78,4.93,4.85,1,10,0,0,0.6,7.976938756959434,19,1,1,0,1,1,1,1,0,0,0,0,2,3181,901.0,Old_Town_Center,1
within_hour,1.0,1,50.08891,14.40907,Entire rental unit,Entire_home/apt,6,1.0,2.0,3.0,2,365,1,18,243,16,0,4.5,4.88,4.56,1,10,0,0,0.36,8.304742269640771,15,1,1,0,1,1,1,1,0,0,0,0,2,3181,840.0,Old_Town_Center,1
within_day,0.57,1,49.97836,14.35246,Entire condo,Entire_home/apt,4,1.0,1.0,3.0,2,365,1,0,307,6,2,4.67,4.5,4.67,0,1,0,0,0.14,7.039660349862076,43,1,1,1,1,1,1,0,1,0,0,1,2,1320,73.0,Outer_Districts,1
within_hour,1.0,1,50.072857,14.441049,Entire serviced apartment,Entire_home/apt,2,1.0,1.0,2.0,1,200,1,16,37,21,1,4.76,4.76,4.81,0,11,0,0,0.48,7.106606137727303,35,1,1,1,1,1,1,1,1,0,1,1,2,2259,293.0,New_Town_Vinohrady,1
Unknown,1.0,1,50.04956,14.32764,Other_Property,Private_room,3,1.0,1.0,2.0,1,365,1,29,145,14,3,4.93,4.57,4.71,1,0,4,0,0.32,8.037866234709618,44,1,0,1,1,1,1,1,1,0,0,1,2,4541,71.0,Outer_Districts,1
Unknown,1.0,1,50.101688385009766,14.363897323608398,Other_Property,Private_room,4,1.5,1.0,3.0,2,1125,1,10,241,10,0,4.8,5.0,4.9,1,0,3,0,0.23,8.098642843759418,43,1,1,1,1,1,1,1,1,1,0,1,3,3127,450.0,North_West_Districts,1
within_hour,1.0,1,50.07424,14.43003,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,2,365,1,5,45,207,58,4.69,4.78,4.66,1,101,0,0,4.65,7.368970402194793,25,1,1,1,1,1,1,1,0,0,0,1,2,5303,6.0,New_Town_Vinohrady,1
within_hour,0.99,1,50.08752,14.45135,Entire loft,Entire_home/apt,2,1.0,1.0,1.0,2,20,1,13,303,218,75,4.98,4.93,4.97,1,8,6,0,5.02,7.605890001053122,65,1,1,1,1,1,1,1,1,0,0,1,2,3944,8.0,Near_Center_East,1
within_hour,1.0,1,50.06123352050781,14.447884559631348,Entire condo,Entire_home/apt,4,1.5,1.0,1.0,2,33,1,9,121,85,22,4.79,4.82,4.72,0,1,0,0,2.09,7.232733136177615,41,1,1,1,1,0,1,1,1,0,0,1,2,2824,7.0,Outer_Districts,1
within_hour,1.0,1,50.10678,14.44343,Entire rental unit,Entire_home/apt,2,1.0,0.0,2.0,3,360,1,25,187,82,16,4.91,4.79,4.79,0,10,0,0,1.87,7.336285660021297,43,1,1,1,1,1,1,1,1,0,0,1,2,2328,6.0,North_West_Districts,1
within_hour,1.0,1,50.07586,14.42838,Entire rental unit,Entire_home/apt,15,3.0,9.0,14.0,3,1125,1,0,24,14,2,4.79,4.79,4.93,1,32,0,0,0.41,8.745443680098592,23,1,1,1,1,1,1,0,0,0,1,0,3,3955,73.0,New_Town_Vinohrady,1
within_hour,0.29,1,50.10031,14.42971,Entire rental unit,Entire_home/apt,6,2.0,2.0,3.0,2,1125,1,0,85,2,1,5.0,5.0,5.0,0,37,0,0,0.08,7.9854843567338225,23,1,1,1,1,1,1,1,0,0,1,1,2,2153,153.0,North_West_Districts,1
within_hour,1.0,1,50.07834,14.42047,Other_Property,Private_room,2,1.0,1.0,2.0,1,1125,1,8,121,34,6,4.29,4.71,4.26,1,1,11,0,0.95,6.799055862058796,12,1,1,0,1,0,1,0,0,0,0,0,2,3122,100.0,New_Town_Vinohrady,1
within_hour,0.92,1,50.0682,14.43788,Entire condo,Entire_home/apt,3,1.0,1.0,2.0,1,365,1,5,123,99,4,4.61,4.35,4.63,1,3,0,0,2.22,6.878326468291325,36,1,1,0,1,1,1,0,0,0,1,1,1,3299,69.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.07866,14.42027,Other_Property,Private_room,2,1.0,1.0,2.0,1,1125,1,6,122,32,6,4.41,4.72,4.38,1,1,11,0,0.89,6.799055862058796,12,1,1,0,1,0,1,0,0,0,0,0,2,3122,54.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.07812,14.42061,Other_Property,Private_room,2,1.0,1.0,2.0,1,1125,1,2,97,26,2,4.58,4.92,4.65,1,1,11,0,0.71,6.694562058521095,15,1,1,1,1,0,1,0,0,0,0,0,2,3122,276.0,New_Town_Vinohrady,1
within_hour,0.99,1,50.07583950696423,14.421946182847025,Entire condo,Entire_home/apt,4,1.0,1.0,2.0,1,1125,1,19,230,87,53,4.97,4.92,4.92,0,1,0,0,4.32,7.5480289699350145,45,1,1,1,1,1,1,1,0,0,0,1,2,1332,67.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.10671,14.4452,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,3,1125,1,19,166,85,34,4.8,4.85,4.8,1,10,0,0,1.96,7.330405211844402,46,1,1,1,1,1,1,1,1,0,0,1,2,2328,28.0,North_West_Districts,1
Unknown,1.0,1,50.072716,14.444579,Entire serviced apartment,Entire_home/apt,4,1.5,2.0,2.0,1,365,1,30,365,0,0,4.83,4.87,4.78,1,1,0,0,0.0,10.239995502805316,23,1,1,1,1,1,1,1,0,0,0,1,2,1308,9999.0,New_Town_Vinohrady,0
within_hour,1.0,1,50.02694,14.36739,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,2,1000,1,0,260,23,6,5.0,4.83,4.91,0,1,0,0,0.57,7.591357046698551,51,1,1,1,1,1,1,1,0,0,0,1,2,3179,91.0,Near_Center_West_South,1
within_hour,1.0,1,50.07826,14.41848,Other_Property,Private_room,3,1.0,1.0,3.0,1,1125,1,9,126,41,10,4.29,4.78,4.29,1,1,11,0,1.12,7.00397413672268,12,1,1,0,1,0,1,0,0,0,0,0,2,3122,17.0,Old_Town_Center,1
within_hour,0.29,1,50.09956,14.42352,Entire rental unit,Entire_home/apt,6,1.0,1.0,3.0,1,1125,1,21,241,37,10,4.54,4.7,4.68,1,37,0,0,0.87,7.602900462204755,26,1,1,1,1,1,1,1,0,0,1,1,2,2153,18.0,North_West_Districts,1
within_hour,1.0,1,50.07354,14.43322,Entire condo,Entire_home/apt,2,1.0,1.0,2.0,1,100,1,20,135,185,43,4.82,4.88,4.72,1,7,0,0,4.25,7.307202314764738,44,1,1,1,1,1,1,1,1,0,0,1,2,3744,22.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.078083,14.427798,Entire condo,Entire_home/apt,2,1.0,1.0,1.0,3,30,1,12,33,161,45,4.92,4.95,4.92,1,4,0,0,3.65,7.344719054149673,25,1,1,1,1,1,1,1,1,0,0,0,2,1750,70.0,Old_Town_Center,1
within_hour,0.29,1,50.09943,14.42167,Entire rental unit,Entire_home/apt,10,2.5,2.0,2.0,2,1125,1,24,352,17,2,4.59,4.82,4.82,0,37,0,0,0.4,7.777373602657861,20,1,1,1,1,1,1,1,0,0,1,1,2,2153,315.0,North_West_Districts,1
within_hour,1.0,1,50.07991,14.41876,Entire serviced apartment,Entire_home/apt,2,1.5,1.0,1.0,1,1125,1,7,115,114,23,4.35,4.82,4.39,1,1,11,0,2.72,7.200424892944957,17,1,1,1,1,1,1,1,0,0,0,0,2,3122,28.0,Old_Town_Center,1
within_hour,1.0,1,50.072857,14.441049,Entire serviced apartment,Entire_home/apt,4,1.0,1.0,4.0,1,200,1,17,38,5,0,5.0,4.6,5.0,0,11,0,0,0.12,7.53689712956617,36,1,1,1,1,1,1,1,1,0,1,1,2,2259,443.0,New_Town_Vinohrady,1
days_or_more,0.33,1,50.08648,14.41758,Other_Property,Private_room,2,1.0,1.0,1.0,1,365,1,29,347,52,6,4.75,4.96,4.75,0,0,3,0,1.2,7.5652752818989315,28,1,0,1,1,0,1,1,1,0,0,0,2,1306,189.0,Old_Town_Center,1
days_or_more,1.0,1,50.0376,14.58716,Entire home,Entire_home/apt,4,1.0,2.0,2.0,1,3,1,23,358,0,0,4.83,4.87,4.78,0,1,0,0,0.0,8.273336598504486,9,1,1,0,0,1,0,1,0,0,0,0,2,2845,9999.0,Outer_Districts,0
within_hour,0.99,1,50.08524,14.4512,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,2,28,1,12,320,215,60,4.96,4.85,4.87,1,8,6,0,4.95,6.92951677076365,39,1,0,1,1,0,1,1,1,0,0,1,2,3944,6.0,Near_Center_East,1
within_hour,0.99,1,50.09145,14.43345,Other_Property,Entire_home/apt,2,1.0,1.0,1.0,2,1125,1,5,279,43,2,4.84,4.91,4.67,1,13,0,0,1.0,6.866933284461882,59,1,1,1,1,1,1,1,1,0,1,1,3,4510,11.0,Old_Town_Center,1
within_hour,0.99,1,50.09133,14.43371,Other_Property,Entire_home/apt,3,1.0,1.0,0.0,2,1125,1,13,295,12,0,4.83,4.92,4.83,1,13,0,0,0.28,7.007600613951853,52,1,1,1,1,1,1,1,1,0,1,1,3,4510,707.0,Old_Town_Center,1
within_hour,1.0,1,50.08436,14.42531,Room in aparthotel,Entire_home/apt,4,1.0,0.0,1.0,2,1125,1,30,363,21,6,4.76,4.95,4.9,1,7,0,0,0.48,7.780303087908373,39,1,1,1,1,1,1,1,1,0,0,1,2,1353,24.0,Old_Town_Center,1
within_hours,0.93,1,50.06867,14.37615,Private room in condo,Private_room,2,1.0,1.0,2.0,2,60,1,25,157,146,32,4.96,4.71,4.93,0,0,1,0,3.28,6.70196036600254,46,1,1,1,1,1,1,1,1,0,0,1,2,3287,49.0,Near_Center_West_South,1
within_hours,1.0,1,50.106213,14.458027,Other_Property,Entire_home/apt,6,1.0,1.0,4.0,2,365,1,0,0,60,14,4.95,4.62,4.8,0,1,0,0,1.38,7.8674885686991285,19,1,1,1,1,0,1,0,1,0,0,0,1,1339,72.0,North_West_Districts,1
within_hour,0.29,1,50.09957,14.42196,Entire rental unit,Entire_home/apt,12,2.0,3.0,4.0,1,1125,1,24,335,24,4,4.13,4.5,4.25,0,37,0,0,0.55,8.787678239039497,26,1,1,1,1,1,1,1,0,0,1,1,2,2153,113.0,North_West_Districts,1
within_hours,1.0,1,50.08572,14.43396,Entire serviced apartment,Entire_home/apt,2,1.0,1.0,1.0,1,1125,1,28,177,62,1,4.85,4.9,4.76,1,12,0,0,1.41,7.822845290279774,31,1,1,1,1,1,1,1,1,0,1,1,3,1390,162.0,Old_Town_Center,1
within_hour,1.0,1,50.08147,14.44779,Entire condo,Entire_home/apt,4,1.0,1.0,4.0,2,1125,1,6,159,107,30,4.49,4.73,4.66,1,61,0,0,2.42,7.107425474110705,25,1,1,0,1,1,1,1,0,0,0,1,3,3548,21.0,Near_Center_East,1
within_hour,1.0,1,50.06066364714249,14.411385536193857,Other_Property,Entire_home/apt,3,1.0,1.0,1.0,2,30,1,30,167,145,31,4.73,4.69,4.56,0,18,0,0,3.4,7.3796321526095525,40,1,1,1,1,0,1,0,1,0,0,1,2,2019,33.0,Near_Center_West_South,1
within_hour,1.0,1,50.07885,14.45206,Entire rental unit,Entire_home/apt,4,1.0,0.0,2.0,1,365,1,23,253,368,148,4.88,4.83,4.78,1,63,0,0,8.6,7.157735484249907,38,1,1,1,1,1,1,1,1,0,0,1,1,2392,2.0,Near_Center_East,1
within_day,0.33,1,50.06961,14.40836,Private room in rental unit,Private_room,2,1.0,1.0,1.0,15,1125,1,15,253,5,2,4.2,4.0,4.0,0,0,2,0,0.12,6.447305862541213,11,1,1,1,1,1,0,0,0,0,0,0,3,3974,209.0,Near_Center_West_South,1
within_hour,0.94,1,50.0828,14.41739,Entire condo,Entire_home/apt,4,1.5,2.0,2.0,3,1125,1,16,173,88,41,5.0,4.99,4.95,0,2,0,0,2.09,8.412054873292933,48,1,1,1,1,1,1,1,0,0,0,1,2,2023,78.0,Old_Town_Center,1
days_or_more,0.33,1,50.0865,14.41563,Other_Property,Private_room,2,1.0,1.0,1.0,1,365,1,20,346,35,10,4.71,4.94,4.74,0,0,3,0,0.81,7.5652752818989315,21,1,0,1,1,0,1,1,0,0,0,0,2,1306,188.0,Old_Town_Center,1
days_or_more,0.33,1,50.08654,14.41591,Other_Property,Private_room,2,1.0,1.0,1.0,1,365,1,24,336,48,15,4.83,5.0,4.88,0,0,3,0,1.11,7.496097345175956,17,1,0,1,1,0,1,1,0,0,0,0,2,1306,170.0,Old_Town_Center,1
within_hour,0.99,1,50.08123,14.45239,Entire condo,Entire_home/apt,6,1.0,1.0,4.0,2,1125,1,18,273,16,3,4.69,4.88,4.81,1,10,0,0,0.39,7.501634457883413,30,1,1,1,1,1,1,1,0,0,0,1,2,3804,21.0,Near_Center_East,1
within_hours,1.0,1,50.08144760131836,14.422303199768066,Entire home,Entire_home/apt,9,2.0,4.0,5.0,1,1125,1,24,325,3,0,5.0,5.0,4.67,1,12,0,0,0.07,9.37058672111828,47,1,1,1,1,1,1,1,1,0,1,1,2,1526,1211.0,Old_Town_Center,1
within_hour,0.99,1,50.077591,14.433769,Entire serviced apartment,Entire_home/apt,2,1.0,1.0,1.0,1,270,1,27,257,183,5,4.88,4.84,4.81,1,17,0,0,4.52,8.052296499538647,47,1,1,1,1,1,1,1,1,0,0,1,2,1335,198.0,New_Town_Vinohrady,1
within_hours,1.0,1,50.08144760131836,14.422303199768066,Entire home,Entire_home/apt,4,1.0,2.0,2.0,2,1125,1,19,299,0,0,4.83,4.87,4.78,1,12,0,0,0.0,8.511577452630602,47,1,1,1,1,1,1,1,1,0,1,1,2,1526,9999.0,Old_Town_Center,0
within_hours,1.0,1,50.08144760131836,14.422303199768066,Entire home,Entire_home/apt,9,2.0,4.0,5.0,1,1125,1,23,339,1,1,5.0,5.0,5.0,1,12,0,0,0.08,9.628392595589819,48,1,1,1,1,1,1,1,1,0,1,0,2,1526,364.0,Old_Town_Center,1
within_hour,1.0,1,50.08734,14.40253,Entire condo,Entire_home/apt,12,1.5,3.0,10.0,2,1124,1,15,221,59,15,4.81,4.97,4.71,1,1,0,0,1.39,8.828494129466652,39,1,1,1,1,1,1,1,1,1,0,1,2,2329,13.0,Old_Town_Center,1
Unknown,1.0,1,50.07711,14.42465,Entire rental unit,Entire_home/apt,4,1.5,2.0,2.0,3,30,1,15,68,121,39,4.94,4.93,4.83,0,1,0,0,2.97,8.006700845440367,35,1,1,0,1,1,1,1,1,0,0,1,2,2961,16.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.08385,14.45436,Entire rental unit,Entire_home/apt,4,1.0,1.0,3.0,2,1125,1,12,138,84,35,4.89,4.77,4.87,1,3,0,0,2.62,7.233455418621439,48,1,1,1,1,1,1,1,1,0,1,1,2,2115,63.0,Near_Center_East,1
within_hour,1.0,1,50.07961405979297,14.451483124497228,Entire rental unit,Entire_home/apt,2,1.5,1.0,0.0,2,1125,1,10,10,37,37,4.95,4.73,4.89,1,3,0,0,3.59,7.1891677384203225,37,1,1,1,1,1,1,1,1,0,1,1,2,2115,21.0,Near_Center_East,1
within_hour,1.0,1,50.072857,14.441049,Entire serviced apartment,Entire_home/apt,1,1.0,0.0,2.0,1,200,1,17,38,37,0,4.84,4.92,4.73,0,11,0,0,0.86,6.943122422819428,27,1,1,1,1,1,1,1,0,0,1,1,2,2259,429.0,New_Town_Vinohrady,1
Unknown,1.0,1,50.07829,14.43368,Entire serviced apartment,Entire_home/apt,2,1.0,0.0,1.0,1,20,1,30,90,15,0,4.6,5.0,4.53,0,1,0,0,0.42,9.321165927065067,48,1,1,1,1,1,1,1,1,0,1,1,2,3070,436.0,New_Town_Vinohrady,1
days_or_more,0.0,1,50.08034,14.4043,Private room in rental unit,Private_room,1,2.5,1.0,1.0,150,365,1,0,289,0,0,4.83,4.87,4.78,0,0,3,0,0.0,6.255750041753367,18,1,1,1,1,1,1,0,1,0,0,0,2,1368,9999.0,Near_Center_West_South,0
within_hour,1.0,1,50.07578,14.42834,Entire rental unit,Entire_home/apt,2,1.5,1.0,1.0,1,1124,1,6,165,99,29,4.76,4.78,4.61,1,81,0,0,2.33,7.773594467360194,28,1,1,1,1,0,1,1,0,0,1,1,2,3367,35.0,New_Town_Vinohrady,1
within_hour,0.98,1,50.07315,14.39331,Room in hotel,Private_room,2,1.5,1.0,2.0,1,1125,1,18,308,79,6,4.87,4.68,4.85,0,0,4,0,1.8,7.496097345175956,17,1,0,1,1,0,1,1,0,0,0,0,3,2818,178.0,Near_Center_West_South,1
within_hour,1.0,1,50.07396,14.42885,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,1,1124,1,6,165,93,19,4.62,4.72,4.41,1,81,0,0,2.19,7.773594467360194,29,1,1,1,1,1,1,1,0,0,1,1,2,3367,14.0,New_Town_Vinohrady,1
