host_acceptance_rate,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,num_amenities,amenity_wifi,amenity_kitchen,amenity_air_conditioning,amenity_heating,amenity_washer,amenity_dryer,amenity_tv,amenity_parking,amenity_pool,amenity_pets_allowed,amenity_long_term_stays_allowed,num_host_verifications,host_duration_days,days_since_last_review,has_reviews,calculated_host_listings_count_shared_rooms_log,bathrooms_log,calculated_host_listings_count_private_rooms_log,host_acceptance_rate_log,beds_log,days_since_last_review_log,number_of_reviews_log,bedrooms_log,reviews_per_month_log,accommodates_log,calculated_host_listings_count_entire_homes_log,number_of_reviews_ltm_log,host_response_time_Unknown,host_response_time_days_or_more,host_response_time_within_day,host_response_time_within_hour,host_response_time_within_hours,room_type_Entire_home/apt,room_type_Hotel_room,room_type_Private_room,room_type_Shared_room,neighbourhood_group_Near_Center_East,neighbourhood_group_Near_Center_West_South,neighbourhood_group_New_Town_Vinohrady,neighbourhood_group_North_West_Districts,neighbourhood_group_Old_Town_Center,neighbourhood_group_Outer_Districts,property_type_freq,log_price
0.54,1,50.08161,14.45405,2,1.5,1.0,1.0,2,1125,29,79,37,10,4.97,4.84,4.68,0,0,1,0,0.45,14,1,1,1,1,0,1,0,1,0,0,0,2,3647,91.0,1,0.0,0.9162907318741551,0.6931471805599453,0.43178241642553783,0.6931471805599453,4.5217885770490405,3.6375861597263857,0.6931471805599453,0.37156355643248307,1.0986122886681098,0.0,2.3978952727983707,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.06843065693430657,7.349230824613334
1.0,1,50.07868,14.42804,10,1.0,4.0,5.0,2,365,20,59,371,49,4.54,4.86,4.61,1,101,0,0,3.83,24,1,1,1,1,1,1,1,1,0,0,1,2,5303,3.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.791759469228055,1.3862943611198906,5.918893854273146,1.6094379124341003,1.5748464676644813,2.3978952727983707,4.624972813284271,3.912023005428146,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,8.145549631783584
1.0,1,50.09149,14.43356,7,2.0,2.0,4.0,2,1125,16,325,17,9,4.65,4.94,4.71,1,4,0,0,0.28,44,1,1,1,1,1,1,1,1,0,0,1,3,2951,27.0,1,0.0,1.0986122886681098,0.0,0.6931471805599453,1.6094379124341003,3.332204510175204,2.8903717578961645,1.0986122886681098,0.2468600779315258,2.0794415416798357,1.6094379124341003,2.302585092994046,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,8.096512917501594
1.0,1,50.080931882228704,14.421839503543875,2,1.5,1.0,2.0,1,1125,14,306,514,63,4.84,4.91,4.82,0,1,2,0,5.28,47,1,1,1,1,1,1,0,1,0,0,1,2,3384,5.0,1,0.0,0.9162907318741551,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.791759469228055,6.244166900663736,0.6931471805599453,1.8373699804801074,1.0986122886681098,0.6931471805599453,4.1588830833596715,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.06843065693430657,7.062191632286556
1.0,1,50.07737,14.43469,2,1.0,1.0,1.0,3,28,12,51,302,50,4.89,4.87,4.86,0,1,0,0,3.12,26,1,1,0,1,1,1,1,0,0,0,1,2,4074,13.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.6390573296152584,5.713732805509369,0.6931471805599453,1.415853163361435,1.0986122886681098,0.6931471805599453,3.9318256327243257,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.609375,7.4127640174265625
1.0,1,50.07225,14.45698,3,2.0,1.0,2.0,2,1124,1,6,136,16,4.86,4.69,4.85,1,0,4,0,1.55,49,1,1,1,1,1,1,1,1,0,0,0,3,4251,6.0,1,0.0,1.0986122886681098,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.9459101490553132,4.919980925828125,0.6931471805599453,0.9360933591703348,1.3862943611198906,0.0,2.833213344056216,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.06843065693430657,7.009408932708637
0.94,1,50.08971,14.42506,2,1.0,1.0,1.0,3,90,16,203,371,58,4.77,4.88,4.81,0,4,0,0,3.82,22,1,1,0,1,1,1,0,0,0,0,1,2,4431,19.0,1,0.0,0.6931471805599453,0.0,0.6626879730752367,0.6931471805599453,2.995732273553991,5.918893854273146,0.6931471805599453,1.5727739280625088,1.0986122886681098,1.6094379124341003,4.07753744390572,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.609375,7.428333194190806
1.0,1,50.07785,14.43873,2,1.5,1.0,1.0,1,8,1,56,690,99,4.84,4.87,4.85,1,1,4,0,7.12,32,1,1,1,1,1,1,1,1,0,0,0,2,5138,11.0,1,0.0,0.9162907318741551,1.6094379124341003,0.6931471805599453,0.6931471805599453,2.4849066497880004,6.53813982376767,0.6931471805599453,2.0943301541735866,1.0986122886681098,0.6931471805599453,4.605170185988092,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.012773722627737226,6.52795791762255
1.0,1,50.07844543457031,14.428387641906738,5,1.0,1.0,1.0,1,1125,19,245,22,1,4.91,4.9,4.71,0,2,0,0,0.23,25,1,1,1,1,1,1,1,0,0,1,1,2,4394,76.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,4.343805421853684,3.1354942159291497,0.6931471805599453,0.20701416938432612,1.791759469228055,1.0986122886681098,0.6931471805599453,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.08405565693430657,7.9676267393338165
0.98,1,50.10218,14.39693,2,1.0,1.0,2.0,1,1125,9,31,119,47,4.89,4.79,4.9,0,0,1,0,1.21,16,1,0,0,1,1,1,0,0,0,0,0,2,3027,21.0,1,0.0,0.6931471805599453,0.6931471805599453,0.6830968447064438,1.0986122886681098,3.091042453358316,4.787491742782046,0.6931471805599453,0.7929925155296614,1.0986122886681098,0.0,3.871201010907891,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.012773722627737226,7.0909098220799835
0.0,1,50.08294,14.50534,2,1.0,1.0,2.0,30,1125,28,88,50,0,4.74,4.53,4.88,0,0,1,0,0.51,10,1,1,0,1,1,1,1,0,0,1,0,3,2987,2693.0,1,0.0,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,7.898782356970309,3.9318256327243257,0.6931471805599453,0.412109650826833,1.0986122886681098,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.06843065693430657,6.90875477931522
1.0,1,50.07092217964566,14.431670038975476,5,1.0,2.0,4.0,3,1000,10,189,208,29,4.7,4.62,4.72,0,2,0,0,2.23,41,1,1,1,1,1,1,1,1,0,0,1,2,3202,20.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,3.044522437723423,5.342334251964811,1.0986122886681098,1.172482137234565,1.791759469228055,1.0986122886681098,3.4011973816621555,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.609375,7.499423290592229
1.0,1,50.08379,14.46743,2,1.0,1.0,1.0,2,1125,17,194,187,47,4.98,4.84,4.92,0,6,0,0,1.91,42,1,1,1,1,1,1,1,1,0,0,1,2,4084,6.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.9459101490553132,5.236441962829949,0.6931471805599453,1.068153081183401,1.0986122886681098,1.9459101490553132,3.871201010907891,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.044905117129371
1.0,1,50.0706,14.43577,2,1.0,0.0,1.0,30,300,0,245,42,1,4.93,4.88,4.85,0,1,0,0,0.43,23,1,1,1,1,1,1,0,1,0,0,0,3,4239,51.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,3.9512437185814275,3.7612001156935624,0.0,0.3576744442718159,1.0986122886681098,0.6931471805599453,0.6931471805599453,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.609375,7.405495663199472
1.0,1,50.0821,14.46644,4,1.0,0.0,2.0,3,1125,0,72,102,6,4.73,4.65,4.75,1,19,0,0,1.07,40,1,1,1,1,1,1,1,0,0,0,1,2,4804,194.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,5.272999558563747,4.634728988229636,0.0,0.7275486072772778,1.6094379124341003,2.995732273553991,1.9459101490553132,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.409136443920128
1.0,1,50.07678,14.42951,6,1.0,1.0,3.0,1,1124,9,329,24,6,4.83,4.67,4.71,1,16,0,0,0.25,26,1,1,1,1,1,1,1,1,0,1,0,2,3770,109.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,4.700480365792417,3.2188758248682006,0.6931471805599453,0.22314355131420976,1.9459101490553132,2.833213344056216,1.9459101490553132,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.01322992700729927,8.462737005620179
1.0,1,50.07685,14.4294,4,1.0,1.0,1.0,1,1124,11,346,79,35,4.95,4.9,4.9,1,16,0,0,0.85,39,1,1,1,1,1,1,1,1,0,1,0,2,3770,70.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,4.2626798770413155,4.382026634673881,0.6931471805599453,0.6151856390902335,1.6094379124341003,2.833213344056216,3.58351893845611,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.01322992700729927,8.258422462458876
1.0,1,50.07681,14.4294,6,1.0,1.0,3.0,1,1124,0,314,9,2,5.0,4.78,4.89,1,16,0,0,0.09,27,1,1,1,1,1,1,1,1,0,1,0,2,3770,91.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,4.5217885770490405,2.302585092994046,0.6931471805599453,0.08617769624105233,1.9459101490553132,2.833213344056216,1.0986122886681098,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.01322992700729927,8.428143374582726
1.0,1,50.07676,14.4294,4,1.0,1.0,2.0,1,1124,14,337,63,9,4.83,4.84,4.81,1,16,0,0,0.65,27,1,1,1,1,1,1,1,1,0,1,0,2,3770,112.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,4.727387818712341,4.1588830833596715,0.6931471805599453,0.5007752879124893,1.6094379124341003,2.833213344056216,2.302585092994046,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.01322992700729927,8.295798110636145
1.0,1,50.0768,14.4294,2,1.0,1.0,2.0,1,1124,7,340,121,48,4.87,4.87,4.84,1,16,0,0,1.26,42,1,1,1,1,1,1,1,1,0,1,1,2,3770,70.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,4.2626798770413155,4.804021044733257,0.6931471805599453,0.8153648132841945,1.0986122886681098,2.833213344056216,3.8918202981106265,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.01322992700729927,8.167068178341237
1.0,1,50.07678,14.42938,6,1.0,2.0,3.0,1,1124,3,318,177,46,4.93,4.91,4.9,1,16,0,0,1.97,40,1,1,1,1,1,1,1,1,0,1,0,2,3770,87.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,4.477336814478207,5.181783550292085,1.0986122886681098,1.0885619528146082,1.9459101490553132,2.833213344056216,3.8501476017100584,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.01322992700729927,8.462737005620179
1.0,1,50.07676,14.42945,4,1.0,1.0,2.0,1,1124,12,344,33,20,4.85,4.85,4.85,1,16,0,0,0.44,27,1,1,1,1,1,1,1,1,0,1,0,2,3770,79.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,4.382026634673881,3.5263605246161616,0.6931471805599453,0.36464311358790924,1.6094379124341003,2.833213344056216,3.044522437723423,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.01322992700729927,8.258422462458876
0.0,1,50.08028,14.40471,4,1.0,2.0,3.0,3,3,0,166,19,1,5.0,5.0,4.89,0,1,0,0,0.2,53,1,1,1,1,1,1,1,1,0,0,1,2,2974,349.0,1,0.0,0.6931471805599453,0.0,0.0,1.3862943611198906,5.857933154483459,2.995732273553991,1.0986122886681098,0.18232155679395465,1.6094379124341003,0.6931471805599453,0.6931471805599453,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.609375,8.661293535389994
0.67,1,50.08244,14.42358,2,1.0,1.0,2.0,3,1125,26,347,32,1,4.97,4.97,4.75,0,1,0,0,0.33,45,1,1,1,1,1,1,1,1,0,0,1,2,2974,298.0,1,0.0,0.6931471805599453,0.0,0.5128236264286637,1.0986122886681098,5.700443573390687,3.4965075614664802,0.6931471805599453,0.2851789422336624,1.0986122886681098,0.6931471805599453,0.6931471805599453,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.013800182481751825,7.946971357693591
1.0,1,50.092567443847656,14.430987358093262,3,1.0,1.0,2.0,3,62,20,56,272,32,4.92,4.9,4.82,1,5,0,0,2.77,44,1,1,1,1,1,1,1,1,0,0,1,3,2973,44.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,3.8066624897703196,5.60947179518496,0.6931471805599453,1.3270750014599193,1.3862943611198906,1.791759469228055,3.4965075614664802,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.10378649635036497,7.227662498728654
0.99,1,50.06294,14.44477,3,1.0,0.0,2.0,1,1125,24,259,375,57,4.79,4.59,4.74,1,4,0,0,3.85,47,1,1,1,1,1,1,1,1,0,0,1,2,3653,4.0,1,0.0,0.6931471805599453,0.0,0.688134638736401,1.0986122886681098,1.6094379124341003,5.929589143389895,0.0,1.5789787049493917,1.3862943611198906,1.6094379124341003,4.060443010546419,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.10378649635036497,6.834108738813838
1.0,1,50.09171,14.42114,6,1.5,2.0,3.0,1,365,29,35,14,2,4.86,4.93,4.71,1,69,0,0,0.15,27,1,1,1,1,1,1,1,0,0,0,1,2,5933,146.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.3862943611198906,4.990432586778736,2.70805020110221,1.0986122886681098,0.13976194237515868,1.9459101490553132,4.248495242049359,1.0986122886681098,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,8.467372496432281
1.0,1,50.07662,14.42945,6,1.0,1.0,1.0,1,1124,10,335,21,4,4.81,4.81,4.76,1,16,0,0,0.23,39,1,1,1,1,1,1,1,1,0,1,0,2,3770,76.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,4.343805421853684,3.091042453358316,0.6931471805599453,0.20701416938432612,1.9459101490553132,2.833213344056216,1.6094379124341003,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.01322992700729927,8.428143374582726
1.0,1,50.07692,14.42938,4,1.0,1.0,2.0,3,1124,4,335,75,18,4.92,4.84,4.76,1,16,0,0,1.04,39,1,1,1,1,1,1,1,1,0,1,0,2,3770,118.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,4.77912349311153,4.330733340286331,0.6931471805599453,0.712949807856125,1.6094379124341003,2.833213344056216,2.9444389791664403,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.01322992700729927,8.295798110636145
1.0,1,50.0769,14.4294,2,1.0,1.0,1.0,1,1124,10,344,103,31,4.83,4.82,4.84,1,16,0,0,1.08,36,1,1,1,1,1,1,1,1,0,0,0,2,3770,80.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,4.394449154672439,4.6443908991413725,0.6931471805599453,0.7323678937132266,1.0986122886681098,2.833213344056216,3.4657359027997265,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.01322992700729927,8.167068178341237
0.93,1,50.0782,14.4148,13,5.5,5.0,8.0,2,1125,7,209,247,56,4.83,4.92,4.73,0,44,0,0,2.57,43,1,1,1,1,1,1,1,1,0,0,1,3,4175,9.0,1,0.0,1.8718021769015913,0.0,0.6575200029167942,2.1972245773362196,2.302585092994046,5.5134287461649825,1.791759469228055,1.2725655957915476,2.6390573296152584,3.8066624897703196,4.04305126783455,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.013800182481751825,9.28126471031288
0.73,1,50.08845,14.45811,4,1.5,2.0,2.0,30,720,0,288,77,0,4.96,4.71,4.77,0,2,0,0,0.94,41,1,1,1,1,1,1,1,1,0,0,1,2,4171,1550.0,1,0.0,0.9162907318741551,0.0,0.5481214085096876,1.0986122886681098,7.346655163176539,4.356708826689592,1.0986122886681098,0.6626879730752367,1.6094379124341003,1.0986122886681098,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,8.379997952238393
0.94,1,50.08796,14.4257,4,1.5,2.0,3.0,2,1125,27,323,72,12,4.94,4.96,4.74,0,1,0,0,0.75,47,1,1,1,1,1,1,1,1,0,0,1,2,2920,65.0,1,0.0,0.9162907318741551,0.0,0.6626879730752367,1.3862943611198906,4.189654742026425,4.290459441148391,1.0986122886681098,0.5596157879354227,1.6094379124341003,0.6931471805599453,2.5649493574615367,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.10378649635036497,8.903679332926599
0.96,1,50.09451,14.53828,4,1.5,2.0,3.0,2,1125,26,337,78,15,4.92,4.64,4.91,0,1,0,0,0.82,40,1,1,1,1,1,1,1,1,1,0,0,2,2920,98.0,1,0.0,0.9162907318741551,0.0,0.6729444732424258,1.3862943611198906,4.59511985013459,4.3694478524670215,1.0986122886681098,0.598836501088704,1.6094379124341003,0.6931471805599453,2.772588722239781,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.01322992700729927,8.165932137321585
1.0,1,50.09108,14.42726,4,1.5,2.0,2.0,2,70,0,23,309,61,4.97,4.96,4.87,0,8,0,0,3.2,53,1,1,1,1,1,1,1,0,0,0,1,2,3968,6.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.0986122886681098,1.9459101490553132,5.736572297479192,1.0986122886681098,1.4350845252893227,1.6094379124341003,2.1972245773362196,4.127134385045092,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,8.485496104672983
1.0,1,50.08841,14.40616,10,3.0,5.0,7.0,2,1125,12,102,107,18,4.81,4.98,4.69,1,3,0,0,1.08,49,1,1,1,1,1,1,1,1,0,1,1,3,3190,42.0,1,0.0,1.3862943611198906,0.0,0.6931471805599453,2.0794415416798357,3.7612001156935624,4.68213122712422,1.791759469228055,0.7323678937132266,2.3978952727983707,1.3862943611198906,2.9444389791664403,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,9.520541965857834
1.0,1,50.09171,14.42114,6,1.5,2.0,3.0,1,365,29,35,17,3,4.76,4.94,4.71,1,69,0,0,0.18,29,1,1,1,1,1,1,1,0,0,0,1,2,5933,139.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.3862943611198906,4.941642422609304,2.8903717578961645,1.0986122886681098,0.16551443847757338,1.9459101490553132,4.248495242049359,1.3862943611198906,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,8.553910774351401
1.0,1,50.09595,14.34338,7,1.0,2.0,5.0,30,730,30,365,51,0,4.86,4.76,4.84,1,1,0,0,0.53,31,1,1,1,1,1,1,1,1,0,0,1,2,3165,1902.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.791759469228055,7.551186867296149,3.9512437185814275,1.0986122886681098,0.4252677354043441,2.0794415416798357,0.6931471805599453,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.609375,9.510519035757246
1.0,1,50.07988,14.41899,6,1.5,3.0,4.0,2,365,0,0,117,2,4.74,4.9,4.72,1,3,0,0,1.19,34,1,1,1,1,1,1,1,1,0,1,1,3,3916,357.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.6094379124341003,5.8805329864007,4.770684624465665,1.3862943611198906,0.7839015438284094,1.9459101490553132,1.3862943611198906,1.0986122886681098,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.08405565693430657,7.4360278163518485
0.99,1,50.06881,14.40171,4,1.0,1.0,2.0,1,1125,21,353,11,0,4.64,4.91,4.64,1,8,0,0,0.12,40,1,1,1,1,1,1,1,1,0,1,1,2,3312,756.0,1,0.0,0.6931471805599453,0.0,0.688134638736401,1.0986122886681098,6.6293632534374485,2.4849066497880004,0.6931471805599453,0.11332868530700317,1.6094379124341003,2.1972245773362196,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.04927007299270073,7.126087273299125
1.0,1,50.08359909057617,14.36306095123291,6,1.5,2.0,4.0,1,1125,4,83,58,4,4.88,4.81,4.81,1,2,0,0,0.61,50,1,1,1,1,1,1,1,1,0,0,1,2,2967,132.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.6094379124341003,4.890349128221754,4.07753744390572,1.0986122886681098,0.4762341789963716,1.9459101490553132,1.0986122886681098,1.6094379124341003,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.609375,7.636752112435779
0.94,1,50.07358,14.405,2,1.5,1.0,1.0,1,1125,12,17,55,19,4.85,4.96,4.8,0,1,0,0,0.79,25,1,1,1,1,1,1,0,0,1,1,0,2,2965,28.0,1,0.0,0.9162907318741551,0.0,0.6626879730752367,0.6931471805599453,3.367295829986474,4.02535169073515,0.6931471805599453,0.5822156198526637,1.0986122886681098,0.6931471805599453,2.995732273553991,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.609375,7.621195162809845
0.93,1,50.0782,14.4148,12,3.5,4.0,7.0,2,1125,11,236,174,20,4.83,4.94,4.78,0,44,0,0,1.81,39,1,1,1,1,1,1,1,1,0,0,1,3,4175,18.0,1,0.0,1.5040773967762742,0.0,0.6575200029167942,2.0794415416798357,2.9444389791664403,5.1647859739235145,1.6094379124341003,1.0331844833456545,2.5649493574615367,3.8066624897703196,3.044522437723423,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,8.832587702434553
1.0,1,50.07567,14.46625,2,1.0,1.0,1.0,2,30,5,172,321,63,4.85,4.72,4.8,1,1,0,0,3.32,19,1,1,1,1,1,1,1,0,0,0,1,2,3408,7.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.0794415416798357,5.7745515455444085,0.6931471805599453,1.463255402256019,1.0986122886681098,0.6931471805599453,4.1588830833596715,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,6.9411900550683745
1.0,1,50.08537,14.44332,2,1.5,1.0,1.0,3,50,14,130,353,55,4.85,4.7,4.8,0,1,2,0,3.79,48,1,1,1,1,1,1,1,1,0,1,0,2,3407,9.0,1,0.0,0.9162907318741551,1.0986122886681098,0.6931471805599453,0.6931471805599453,2.302585092994046,5.869296913133774,0.6931471805599453,1.5665304114228238,1.0986122886681098,0.6931471805599453,4.02535169073515,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.10378649635036497,6.960347729101308
1.0,1,50.09229,14.42793,6,1.0,3.0,4.0,2,120,14,116,554,79,4.93,4.95,4.83,0,11,0,0,5.74,36,1,1,1,1,1,1,1,1,0,0,1,2,4233,14.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,2.70805020110221,6.318968113746434,1.3862943611198906,1.9080599249242156,1.9459101490553132,2.4849066497880004,4.382026634673881,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.655390644826152
1.0,1,50.07576,14.44608,13,2.5,4.0,7.0,2,30,0,0,319,45,4.76,4.76,4.72,1,43,0,0,3.28,33,1,1,1,1,1,1,0,0,0,0,0,2,3049,60.0,1,0.0,1.252762968495368,0.0,0.6931471805599453,2.0794415416798357,4.110873864173311,5.768320995793772,1.6094379124341003,1.4539530095937054,2.6390573296152584,3.784189633918261,3.828641396489095,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.609375,8.420682291035394
1.0,1,50.07761,14.42652,7,2.0,2.0,4.0,2,1124,11,199,266,64,4.59,4.75,4.61,1,61,0,0,2.75,23,1,1,0,1,1,1,0,0,0,0,1,3,3548,17.0,1,0.0,1.0986122886681098,0.0,0.6931471805599453,1.6094379124341003,2.8903717578961645,5.58724865840025,1.0986122886681098,1.3217558399823195,2.0794415416798357,4.127134385045092,4.174387269895637,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.396948602621014
1.0,1,50.08942,14.42342,4,1.0,2.0,2.0,2,92,7,169,534,87,4.92,4.98,4.89,1,4,0,0,5.47,48,1,1,1,1,1,1,1,1,0,1,1,2,4197,8.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.1972245773362196,6.282266746896006,1.0986122886681098,1.8671761085128091,1.6094379124341003,1.6094379124341003,4.477336814478207,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.647786045440933
1.0,1,50.11052,14.45058,2,1.0,1.0,1.0,3,30,14,89,67,5,4.9,4.67,4.84,0,1,0,0,0.95,50,1,1,1,1,1,1,1,1,0,0,1,1,3616,74.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,4.31748811353631,4.219507705176107,0.6931471805599453,0.6678293725756554,1.0986122886681098,0.6931471805599453,1.791759469228055,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.10378649635036497,7.144407180321139
1.0,1,50.09349,14.43538,4,1.5,1.0,1.0,1,1124,6,314,332,58,4.77,4.84,4.72,1,81,0,0,3.46,44,1,1,1,1,1,1,1,0,0,1,1,2,3367,7.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,0.6931471805599453,2.0794415416798357,5.808142489980444,0.6931471805599453,1.4951487660319727,1.6094379124341003,4.406719247264253,4.07753744390572,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.4377951216719325
1.0,1,50.08195,14.38034,4,1.5,1.0,2.0,3,62,30,227,126,27,4.94,4.83,4.92,1,1,0,0,1.31,39,1,1,0,1,1,1,1,1,0,0,1,2,2890,27.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.0986122886681098,3.332204510175204,4.844187086458591,0.6931471805599453,0.8372475245337022,1.6094379124341003,0.6931471805599453,3.332204510175204,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.10378649635036497,7.44600149832412
1.0,1,50.08101,14.45697,4,1.0,1.0,2.0,1,1125,22,342,263,54,4.95,4.81,4.88,1,6,0,0,2.73,52,1,1,1,1,1,1,1,1,1,0,1,2,4720,18.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.9444389791664403,5.575949103146316,0.6931471805599453,1.3164082336557241,1.6094379124341003,1.9459101490553132,4.007333185232471,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.470224135899966
1.0,1,50.08101,14.45697,4,1.0,1.0,2.0,1,1125,11,318,352,39,4.98,4.79,4.9,1,6,0,0,3.66,51,1,1,1,1,1,1,1,1,1,0,1,2,4720,8.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.1972245773362196,5.8664680569332965,0.6931471805599453,1.5390154481375546,1.6094379124341003,1.9459101490553132,3.6888794541139363,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.013800182481751825,7.421775793644647
