id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
865131265137380507,Rental unit in Praha 2 · 1 bedroom · 1 bed · 1 shared bath,247219298,Albert,,Praha 2,50.074398769167956,14.442837385413462,Private room,420,1,0,,,1,96,0,
865653247809779820,Rental unit in Praha 2 · 1 bedroom · 1 bed · 1 bath,156132305,Andrej,,Praha 2,50.0639871,14.424509,Entire home/apt,1429,5,1,2023-06-18,1,7,206,1,
865655999432587374,Rental unit in Praha 2 · 1 bedroom · 1 bed · 2 shared baths,380471389,Jakub,,Praha 2,50.07403,14.43041,Private room,530,30,0,,,46,114,0,
865668577989183366,Rental unit in Praha 9 · ★4.60 · 1 bedroom · 1 bed · 1 bath,509211739,Denisa,,Praha 9,50.105841,14.486731,Entire home/apt,1300,1,5,2023-06-11,2.34,1,94,5,
865729579773356277,Rental unit in Praha · ★4.89 · 3 bedrooms · 6 beds · 1.5 baths,505166178,Lia,,Praha 1,50.08782635576426,14.397890552863537,Entire home/apt,2969,1,9,2023-06-19,4.29,1,298,9,
865731473101923071,Rental unit in Praha 2 · 1 bedroom · 1 bed · 2 shared baths,380471389,Jakub,,Praha 2,50.07362,14.43016,Private room,600,30,0,,,46,137,0,
865859638684237641,Rental unit in Praha 2 · 1 bedroom · 1 bed · 2 shared baths,380471389,Jakub,,Praha 2,50.07379015784898,14.429854149146495,Private room,480,30,0,,,46,68,0,
865876361433261529,Rental unit in Praha 2 · 1 bedroom · 1 bed · 2 shared baths,380471389,Jakub,,Praha 2,50.07237,14.43029,Private room,560,30,0,,,46,150,0,
866084871652514816,Rental unit in Praha 10 · 1 bedroom · 2 beds · 1 bath,174902989,Lucia,,Praha 10,50.073027414185205,14.455405307957578,Entire home/apt,1600,5,0,,,1,15,0,
866161703127441065,Serviced apartment in Praha 1 · ★4.86 · 1 bedroom · 2 beds · 1 bath,291003728,Linh,,Praha 1,50.0841919,14.4242272,Entire home/apt,2640,1,7,2023-06-08,3.23,9,112,7,
866399349383229242,Rental unit in Praha 5 · 2 bedrooms · 6 beds · 1 bath,6750421,Ján,,Praha 5,50.07454146923762,14.407281130798987,Entire home/apt,3143,3,1,2023-05-29,1,3,362,1,
866437683387403705,Rental unit in Praha 2 · ★4.76 · 3 bedrooms · 4 beds · 1.5 baths,509367834,Anna,,Praha 2,50.075485145558375,14.43165994084222,Entire home/apt,2353,1,17,2023-06-20,7.97,3,88,17,
866554275291070994,Rental unit in Praha 3 · 1 bedroom · 1 bed · 1 bath,507843298,Pavel,,Praha 3,50.08548068147845,14.466118857843162,Entire home/apt,25000,1,0,,,1,0,0,
866713870815123121,Rental unit in Praha 1 · ★5.0 · 1 bedroom · 2 beds · 1 bath,838198,Michael,,Praha 1,50.086099148341646,14.418116284655754,Entire home/apt,1984,4,6,2023-06-19,3.60,48,143,6,
867041965112534616,Rental unit in Praha 1 · 1 bedroom · 1 bed · 1 bath,105741472,Holiday,,Praha 1,50.0922682,14.4364939,Entire home/apt,2115,1,2,2023-05-19,0.94,54,265,2,
867075801724021864,Rental unit in Praha 5 · 1 bedroom · 2 beds · 2 baths,509519483,Jaroslav,,Praha 2,50.07683812343995,14.414310245948995,Entire home/apt,4883,1,0,,,1,284,0,
867214568529904071,Rental unit in Praha 2 · 1 bedroom · 1 bed · 1 bath,495379719,Unique Location,,Praha 2,50.07336333151561,14.438611027513078,Entire home/apt,1373,360,0,,,3,365,0,
867409012817414034,Rental unit in Praha-Libuš · ★4.86 · 1 bedroom · 2 beds · 1 bath,488313414,Hoi,,Libuš,50.01017,14.46287,Entire home/apt,1569,1,7,2023-06-18,3.00,6,349,7,
867416967256055023,Rental unit in Praha 1 · 3 bedrooms · 6 beds · 1 bath,237763198,Ivana,,Praha 1,50.08784048110403,14.415828858098227,Entire home/apt,3186,2,0,,,1,336,0,
867473867131686554,Rental unit in Praha 1 · 1 bedroom · 2 beds · 1 bath,310835509,Travelnest,,Praha 1,50.086148672608616,14.400599508916628,Entire home/apt,2576,1,0,,,10,351,0,
867504764255612692,Serviced apartment in Praha 2 · ★4.86 · 1 bedroom · 2 beds · 1 bath,1140084,Adam,,Praha 2,50.07690940709888,14.422983587075073,Entire home/apt,1938,2,7,2023-06-12,3.82,59,167,7,
867741083166586286,Rental unit in Prague 1 · 1 bedroom · 1 bed · 1 bath,509671176,Duchess,,Praha 1,50.07858151389755,14.428345684385478,Entire home/apt,2000,1,2,2023-05-21,0.95,1,0,2,
867788377571861539,Rental unit in Praha 2 · ★4.50 · 1 bedroom · 2 beds · 1 bath,82459266,Zeb,,Praha 2,50.0773089,14.4171374,Entire home/apt,2430,2,10,2023-06-06,5.26,30,91,10,
867805474258793290,Houseboat in Praha 5 · ★5.0 · 2 bedrooms · 6 beds · 1 bath,292296048,Alex,,Praha 5,50.06086401351103,14.412741526740735,Entire home/apt,2004,2,5,2023-06-16,5,2,330,5,
867814930908807414,Rental unit in Praha 1 · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,509682322,Michael,,Praha 1,50.07900644736947,14.425340803704833,Entire home/apt,3357,2,10,2023-06-09,5.66,1,250,10,
867929046579769929,Rental unit in Praha 3 · 3 bedrooms · 6 beds · 1 bath,109089184,Michal,,Praha 3,50.092646832258495,14.482112731113661,Entire home/apt,2839,1,0,,,64,51,0,
867950688395032550,Serviced apartment in Praha 10 · ★5.0 · 1 bedroom · 2 beds · 1 bath,447742884,TurnKey Apartments,,Praha 10,50.07274,14.4559,Entire home/apt,1494,3,6,2023-06-16,2.86,43,56,6,
867951606264468259,Rental unit in Praha 2 · 1 bedroom · 1 bed · 1 shared bath,27610145,Santiago,,Praha 2,50.0739132899636,14.442372775943987,Private room,960,1,2,2023-05-29,1.71,1,206,2,
868070153195196180,Rental unit in Praha 1 · ★5.0 · 2 bedrooms · 3 beds · 1 bath,78341955,Patrik,,Praha 1,50.08098469999999,14.4249582,Entire home/apt,4841,1,4,2023-06-02,2.00,4,246,4,
868589020431310383,Rental unit in Praha 2 · ★4.88 · 1 bedroom · 1 bed · 1 bath,246823842,Olinn,,Praha 2,50.07928150000001,14.4341785,Entire home/apt,1327,2,8,2023-06-19,3.87,25,82,8,
868704684222342323,Serviced apartment in Praha 10 · ★4.60 · 1 bedroom · 2 beds · 1 bath,447742884,TurnKey Apartments,,Praha 10,50.07326,14.45474,Entire home/apt,1956,3,5,2023-06-14,2.17,43,48,5,
868774356651442136,Rental unit in Praha 2 · ★New · 1 bedroom · 1 bed · 1 bath,80516813,Nikolas,,Praha 2,50.07225,14.41655,Entire home/apt,1100,3,2,2023-06-16,1.46,1,5,2,
868868798215485378,Rental unit in Praha 7 · 2 bedrooms · 4 beds · 1 bath,1895342,Anatoli,,Praha 7,50.10351112702074,14.435047071119739,Entire home/apt,1500,1,0,,,11,150,0,
869222748235228755,Rental unit in Praha 1 · 2 bedrooms · 3 beds · 1 bath,105741472,Holiday,,Praha 1,50.0922682,14.4364939,Entire home/apt,3612,1,1,2023-04-29,0.53,54,349,1,
869438829679666231,Rental unit in Praha 6 · ★New · 1 bedroom · 2 beds · 1 bath,34665407,Romana,,Praha 6,50.08756888092472,14.383106492893534,Entire home/apt,1983,2,0,,,1,331,0,
869507440462121671,Serviced apartment in Praha 1 · 1 bedroom · 2 beds · 1.5 baths,291003728,Linh,,Praha 1,50.0841919,14.4242272,Entire home/apt,3026,1,1,2023-04-30,0.54,9,117,1,
869531570584826425,Rental unit in Praha 1 · 2 bedrooms · 2 beds · 2.5 baths,291003728,Linh,,Praha 1,50.0841919,14.4242272,Entire home/apt,5494,1,1,2023-04-25,0.49,9,52,1,
869596858935741731,Rental unit in Praha 1 · 1 bedroom · 1 bed · 1 bath,276641146,Lenka,,Praha 1,50.07939638574352,14.422407870083624,Entire home/apt,1872,3,2,2023-06-03,2,15,71,2,
869609315992001465,Rental unit in Praha 1 · 2 bedrooms · 6 beds · 1 bath,505531915,Residence Smečky,,Praha 1,50.0785912,14.4270312,Entire home/apt,4382,1,2,2023-06-11,1.71,13,64,2,
870033801848607109,Rental unit in Praha 4 · ★New · 1 bedroom · 1 bed · 1 bath,222076480,Tereza,,Praha 4,50.04444,14.46171,Entire home/apt,1450,1,2,2023-05-20,1.09,2,365,2,
870033811914652585,Rental unit in Praha 4 · ★4.0 · 1 bedroom · 1 bed · 1 bath,222076480,Tereza,,Praha 4,50.0438,14.46394,Entire home/apt,826,1,3,2023-05-28,2.09,2,54,3,
870230048946392581,Rental unit in Praha 4 · ★4.71 · 1 bedroom · 2 beds · 1 bath,296479725,Vaclav,,Praha 4,50.0558116,14.4511377,Entire home/apt,1477,2,7,2023-06-08,3.75,2,158,7,
870383823451597199,Rental unit in Praha 1 · ★New · 1 bedroom · 1 bed · 1 shared bath,507013924,Awesome Prague,,Praha 1,50.08990957386943,14.41777729177585,Private room,865,1,1,2023-06-09,1,4,7,1,
870445833775345146,Rental unit in Praha 1 · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,506996273,Cool City,,Praha 1,50.09282208379423,14.432196390411738,Private room,692,1,3,2023-06-09,3,4,16,3,
870449720961164995,Rental unit in Praha 1 · ★New · 1 bedroom · 1 bed · 1 shared bath,506996273,Cool City,,Praha 1,50.09121178045123,14.432949993636731,Private room,865,1,2,2023-06-06,2,4,5,2,
870455114166150806,Rental unit in Praha 1 · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,506996273,Cool City,,Praha 1,50.092618280461615,14.430990393989639,Private room,865,1,3,2023-06-07,3,4,5,3,
870845529945295365,Rental unit in Praha 3 · ★New · Studio · 1 bed · 1 bath,181976900,Oleksandr,,Praha 3,50.0837392,14.4493164,Entire home/apt,1554,1,1,2023-04-29,0.53,5,67,1,
870948684160292259,Rental unit in Praha 8 · ★4.88 · 1 bedroom · 1 bed · 1 bath,204522629,Natalie,,Praha 8,50.0929137,14.4492816,Entire home/apt,1604,1,8,2023-06-11,3.81,1,72,8,
871015995599686076,Rental unit in Praha 5 · ★4.60 · 1 bedroom · 1 bed · 1.5 shared baths,101851176,Pavel,,Praha 5,50.03691022038836,14.371946789324284,Private room,1003,1,5,2023-06-11,4.29,1,82,5,
871042589331587011,Condo in Praha 3 · ★5.0 · 1 bedroom · 2 beds · 1 bath,448222780,Viktor,,Praha 3,50.08951407575235,14.465422652272007,Entire home/apt,1390,1,11,2023-06-08,5.79,13,291,11,
871050665685879049,Rental unit in Praha 7 · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,29439458,Martin,,Praha 7,50.0999317,14.4315426,Entire home/apt,3000,2,5,2023-05-21,2.83,1,0,5,
871397379374541119,Rental unit in Praha 1 · ★New · 2 bedrooms · 3 beds · 1 bath,510419320,Simona,,Praha 1,50.085365864100126,14.41971353961241,Entire home/apt,3785,1,0,,,2,294,0,
871454627891680306,Rental unit in Praha 2 · ★New · 1 bedroom · 1 bed · 1 bath,9256529,Silva,,Praha 2,50.07058715469238,14.418438188719325,Entire home/apt,1136,4,2,2023-06-04,1.13,3,347,2,
871504811549699436,Rental unit in Praha 4 · ★New · 2 bedrooms · 4 beds · 1 bath,126394423,Tamara,,Praha 4,50.05312144660158,14.453421385512993,Entire home/apt,2200,1,1,2023-06-11,1,1,365,1,
871607001034758476,Rental unit in Praha 4 · ★5.0 · 1 bedroom · 1 bed · 1 bath,93485916,Ella,,Praha 4,50.0578663,14.42918,Entire home/apt,1500,3,4,2023-05-31,2.93,1,33,4,
871729525623593734,Condo in Praha 5 · ★New · 1 bedroom · 1 bed · 2.5 shared baths,45983200,Eva,,Praha 5,50.0792617,14.4072003,Private room,1529,1,2,2023-05-30,1.20,2,36,2,
872149914704819415,Rental unit in Praha 2 · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,411836977,Well,,Praha 2,50.0741866,14.4293403,Entire home/apt,1137,2,14,2023-06-19,6.67,12,0,14,
872169432403404132,Rental unit in Praha 2 · ★New · 1 bedroom · 1 bed · 1 shared bath,305761943,Maryna,,Praha 2,50.07384523317922,14.418076088637939,Private room,800,15,0,,,2,365,0,
872174595082491230,Rental unit in Praha 8 · ★New · 1 bedroom · 1 bed · 1.5 baths,105741472,Holiday,,Praha 8,50.093298258063285,14.448353702475048,Entire home/apt,2706,1,0,,,54,121,0,
872210437707321690,Home in Praha 10 · ★New · 1 bedroom · 2 beds · 1.5 baths,484502348,Anastasiia,,Praha 10,50.0645011,14.5158258,Entire home/apt,841,2,1,2023-06-15,1,3,161,1,
872248675162150038,Rental unit in Praha 2 · ★4.67 · 1 bedroom · 4 beds · 1 bath,2420885,Marina & Alex,,Praha 1,50.07755972670804,14.428750468839038,Entire home/apt,1960,5,3,2023-06-02,2.65,80,68,3,
872254945035230401,Rental unit in Praha 1 · ★New · 1 bedroom · 3 beds · 1 bath,105741472,Holiday,,Praha 1,50.0922682,14.4364939,Entire home/apt,3873,1,2,2023-05-29,1.22,54,307,2,
872268358894441506,Rental unit in Praha 2 · ★New · Studio · 1 bed · 1 bath,2420885,Marina & Alex,,Praha 1,50.07730610452528,14.428612902805687,Entire home/apt,1487,5,2,2023-06-12,2,80,69,2,
872336672015307989,Rental unit in Praha 1 · ★New · 1 bedroom · 2 beds · 1 bath,510419320,Simona,,Praha 1,50.083484116344586,14.418937718204724,Entire home/apt,2839,1,0,,,2,325,0,
872356020527263284,Condo in Praha 1 · ★4.86 · 1 bedroom · 2 beds · 1.5 baths,478067188,Jakub,,Praha 1,50.09121043292649,14.431622711553755,Entire home/apt,1436,1,21,2023-06-19,9.55,2,226,21,
872370887515044382,Rental unit in Praha 4 · ★New · 1 bedroom · 1 bed · 1 bath,30254285,Kiran K,,Praha 4,50.05979173900855,14.448172425473539,Entire home/apt,1300,30,0,,,2,6,0,
872419475629065943,Rental unit in Praha 2 · ★New · 1 bedroom · 3 beds · 1 bath,2420885,Marina & Alex,,Praha 1,50.0774619139511,14.428223815103825,Entire home/apt,1960,5,1,2023-06-19,1,80,67,1,
872422942466825013,Rental unit in Praha 2 · ★New · Studio · 3 beds · 1 bath,2420885,Marina & Alex,,Praha 1,50.07726614710575,14.43025400463653,Entire home/apt,1842,5,2,2023-06-10,1.82,80,54,2,
872448917064292495,Rental unit in Praha 1 · ★5.0 · 2 bedrooms · 4 beds · 1 bath,34510886,D B,,Praha 1,50.09166429432324,14.422486458080183,Entire home/apt,5714,1,3,2023-06-11,2.14,5,95,3,
872512529777409204,Rental unit in Praha 7 · ★New · 3 bedrooms · 3 beds · 2 baths,463253985,Karina,,Praha 7,50.10199322122449,14.448230388438748,Entire home/apt,2900,30,0,,,3,0,0,
872938022705554953,Rental unit in Praha 8 · ★New · 4 bedrooms · 5 beds · 2.5 baths,390104953,Apartstate,,Praha 8,50.09408205442696,14.455098741862324,Entire home/apt,6098,2,0,,,9,325,0,
872956524279974118,Rental unit in Praha 8 · ★New · 4 bedrooms · 5 beds · 2.5 baths,492792477,Julie,,Praha 8,50.09216,14.45601,Entire home/apt,5794,2,0,,,4,325,0,
872961261906097690,Rental unit in Praha 8 · ★New · 4 bedrooms · 5 beds · 2.5 baths,476796759,Alex,,Praha 8,50.09273326328584,14.456648601302907,Entire home/apt,7013,2,0,,,5,325,0,
872963375394101491,Rental unit in Praha 8 · ★New · 4 bedrooms · 5 beds · 2.5 baths,489717459,Matvey,,Praha 8,50.09422919180258,14.454587150223649,Entire home/apt,6709,2,0,,,6,325,0,
872974980290767422,Rental unit in Praha 8 · ★New · 4 bedrooms · 5 beds · 2.5 baths,504559184,Maksym,,Praha 8,50.09219515490833,14.454566761764783,Entire home/apt,6404,2,0,,,2,325,0,
873011221427855295,Rental unit in Praha 8 · ★New · 1 bedroom · 2 beds · 1.5 baths,510772545,Eva,,Praha 8,50.0932633,14.4487817,Entire home/apt,1432,3,0,,,1,46,0,
873015362073620497,Rental unit in Praha 7 · ★3.83 · 1 bedroom · 2 beds · 1 bath,37031759,Nick And Jenny,,Praha 7,50.10159257149117,14.436773309596292,Entire home/apt,1913,2,6,2023-06-18,3.67,49,9,6,
873072801655402850,Rental unit in Praha 8 · ★4.20 · 3 bedrooms · 3 beds · 2 baths,510788368,Liudmila,,Praha 8,50.1242368,14.4493934,Entire home/apt,3548,2,5,2023-06-19,4.55,1,330,5,
873180754803103128,Condo in Praha 4 · ★New · 1 bedroom · 1 bed · 1.5 shared baths,124810545,Sabina,,Praha 4,50.038996257177295,14.424016284028928,Private room,1600,1,1,2023-05-02,0.56,1,358,1,
873682985016448494,Condo in Praha 1 · ★5.0 · 1 bedroom · 1 bed · 1 bath,510915127,Petr,,Praha 1,50.0858833,14.4213104,Entire home/apt,1951,1,3,2023-06-19,3,1,349,3,
873695303549149438,Rental unit in Praha 1 · ★New · 2 bedrooms · 2 beds · 1.5 baths,1240390,Sarah,,Praha 1,50.08856445552617,14.423902035144152,Entire home/apt,15000,1,1,2023-04-21,0.46,16,64,1,
873724369509399703,Serviced apartment in Praha 1 · ★New · 1 bedroom · 3 beds · 1 bath,479344750,Monika,,Praha 1,50.08936378732736,14.418155559536693,Entire home/apt,7053,1,0,,,10,334,0,
873747219853040110,Rental unit in Praha 1 · ★4.13 · 1 bedroom · 1 bed · 1 bath,505531915,Residence Smečky,,Praha 1,50.0786065,14.4270702,Entire home/apt,1324,1,8,2023-06-18,4.36,13,64,8,
873757473218242057,Rental unit in Praha 8 · ★5.0 · 1 bedroom · 2 beds · 1 bath,22713263,Vojtech,,Praha 8,50.1055255,14.4778024,Entire home/apt,1642,2,7,2023-06-16,4.47,2,315,7,
873842115105249207,Rental unit in Praha 5 · ★New · 1 bedroom · 2 beds · 1 bath,104609880,Sergej,,Praha 5,50.06889201420761,14.406521478565274,Entire home/apt,1600,2,0,,,6,277,0,
873881488496520964,Rental unit in Praha 5 · ★New · 1 bedroom · 2 beds · 1 bath,104609880,Sergej,,Praha 5,50.07002,14.40676,Entire home/apt,1543,2,2,2023-06-12,2,6,274,2,
873897270809648797,Rental unit in Praha 5 · ★New · 1 bedroom · 2 beds · 1 bath,104609880,Sergej,,Praha 5,50.07044433361244,14.405151503511956,Entire home/apt,1616,2,0,,,6,279,0,
874033822399600309,Rental unit in Praha 11 · ★5.0 · 3 bedrooms · 3 beds · 1 bath,435170346,Jakub,,Praha 11,50.02788349999999,14.525674,Entire home/apt,4296,1,4,2023-06-19,2.35,2,116,4,
874317906674963478,Serviced apartment in Praha 1 · ★New · 1 bedroom · 1 bed · 1 bath,479344750,Monika,,Praha 1,50.08762628420922,14.417875481325229,Entire home/apt,2944,1,0,,,10,329,0,
874377281426710417,Serviced apartment in Praha 1 · ★New · 1 bedroom · 1 bed · 1 bath,479344750,Monika,,Praha 1,50.087490224674426,14.416700575680046,Entire home/apt,4423,1,0,,,10,329,0,
874396576676627033,Serviced apartment in Praha 1 · ★New · 1 bedroom · 1 bed · 1 bath,479344750,Monika,,Praha 1,50.08767341345099,14.418488147928226,Entire home/apt,2736,1,0,,,10,337,0,
874480326578569154,Rental unit in Praha 9 · ★5.0 · Studio · 1 bed · 1 bath,434890276,Diljara,,Praha 9,50.106003843384755,14.50110844607432,Entire home/apt,1752,3,3,2023-05-29,1.61,1,332,3,
874540511772981152,Rental unit in Praha 5 · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,159845672,Barbora,,Praha 5,50.07459976392314,14.394069178044727,Entire home/apt,3228,2,3,2023-06-10,2.57,1,82,3,
874738729488040600,Rental unit in Praha 1 · ★4.93 · 1 bedroom · 3 beds · 1 bath,502645280,Nataliya,,Praha 1,50.08047471584742,14.430788420140743,Entire home/apt,2531,2,15,2023-06-20,8.18,1,151,15,
875078812861968201,Rental unit in Praha 1 · ★4.75 · Studio · 1 bed · 1 bath,177398802,Krste,,Praha 1,50.08053630906268,14.426941146619521,Entire home/apt,2115,1,8,2023-06-19,4.14,32,344,8,
875271715958886263,Rental unit in Praha 9 · ★New · 2 bedrooms · 2 beds · 1.5 baths,353210745,Barbora,,Praha 9,50.11840197126051,14.496497377564886,Private room,801,2,0,,,1,286,0,
875381483201694430,Rental unit in Praha 5 · ★5.0 · 1 bedroom · 1 bed · 1 bath,99099566,Andrew,,Praha 5,50.0621209,14.4094477,Entire home/apt,1771,1,17,2023-06-09,9.11,1,89,17,
875805712577942177,Rental unit in Praha 1 · ★4.73 · 2 bedrooms · 6 beds · 1 bath,122811538,Gabriela,,Praha 1,50.0813234,14.4299451,Entire home/apt,1422,2,11,2023-06-18,5.89,7,299,11,
875855879606663238,Rental unit in Praha 1 · ★New · 1 bedroom · 3 beds · 1 bath,511331310,Hemang,,Praha 1,50.07955025014821,14.424782374611995,Entire home/apt,1607,1,0,,,1,78,0,
875905875509691645,Rental unit in Praha 5 · ★New · 2 bedrooms · 2 beds · 3 baths,6831207,Hardy,,Praha 5,50.068166352125175,14.408835375112913,Entire home/apt,5729,2,2,2023-06-10,2,1,37,2,
876251285810915071,Rental unit in Praha 6 · ★New · 2 bedrooms · 2 beds · 1 bath,511440097,Sarah,,Praha 6,50.1016648,14.3996171,Entire home/apt,11813,2,0,,,1,54,0,
876557220770919497,Rental unit in Praha 1 · ★5.0 · 4 bedrooms · 5 beds · 2 baths,461022688,Michael,,Praha 1,50.07861200000001,14.4161527,Entire home/apt,7600,2,5,2023-05-29,2.50,2,295,5,
876562397414252988,Rental unit in Praha 2 · ★New · 1 bedroom · 1 bed · 1 shared bath,26180665,Klara & Sacha,,Praha 2,50.07106139263198,14.414535239338875,Private room,960,1,0,,,1,209,0,
876618565023942930,Condo in Praha 6 · ★5.0 · 1 bedroom · 3 beds · 1.5 baths,502903165,Phuong Thao,,Praha 6,50.08372,14.37459,Entire home/apt,1629,3,5,2023-06-19,3.19,2,199,5,
876726737010613255,Rental unit in Praha 5 · ★New · 1 bedroom · 4 beds · 1 bath,405457386,Pavla,,Praha 5,50.07282503688727,14.396663555816858,Entire home/apt,1944,2,0,,,15,322,0,
876832236492910832,Rental unit in Praha 2 · ★4.0 · 1 bedroom · 2 beds · 1 bath,507121551,Pavel,,Praha 2,50.07332479999999,14.4397431,Entire home/apt,1807,2,3,2023-06-18,3,6,32,3,
876850103037910985,Rental unit in Praha 7 · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,303483098,Tereza,,Praha 7,50.10378108009324,14.42116089787456,Entire home/apt,2600,2,4,2023-06-12,2.18,1,307,4,
876924552477664650,Rental unit in Praha 3 · ★5.0 · 1 bedroom · 1 bed · 1 bath,507121551,Pavel,,Praha 3,50.08211231965832,14.467263017601,Entire home/apt,1933,2,7,2023-06-21,4.04,6,45,7,
877124632734693299,Rental unit in Praha 2 · ★New · 2 bedrooms · 2 beds · 1 bath,7950124,Lucie,,Praha 2,50.0777324,14.4187415,Entire home/apt,2061,3,1,2023-05-30,1,1,88,1,
877183860213111692,Condo in Praha 9 · ★New · 1 bedroom · 1 bed · 1 bath,8625906,Stef,,Praha 9,50.097916,14.4812376,Entire home/apt,950,2,0,,,1,318,0,
877210138596353803,Rental unit in Praha 2 · ★New · 1 bedroom · 2 beds · 1 bath,456370116,Loan,,Praha 2,50.07383022420953,14.437438136131812,Private room,1892,1,1,2023-06-18,1,15,333,1,
877273805230971754,Rental unit in Praha 1 · ★New · 2 bedrooms · 5 beds · 1 bath,9550037,Anton & Vika,,Praha 1,50.07777850419047,14.427296896295179,Entire home/apt,3177,1,0,,,64,65,0,
877281357020082633,Rental unit in Praha 1 · ★New · 3 bedrooms · 5 beds · 1 bath,9550037,Anton & Vika,,Praha 1,50.083379993646666,14.421116798147583,Entire home/apt,3988,1,0,,,64,53,0,
877291798504244497,Rental unit in Praha 2 · ★4.20 · 1 bedroom · 2 beds · 1 bath,511666136,Vira,,Praha 2,50.0758042,14.4219396,Entire home/apt,1943,2,5,2023-06-19,2.83,1,47,5,
877309725087395299,Rental unit in Praha 7 · ★New · 1 bedroom · 1 bed · 2 baths,380471389,Jakub,,Praha 7,50.100141679378105,14.436611969341042,Private room,510,30,0,,,46,0,0,
877317763269072565,Rental unit in Praha 12 · ★4.75 · 1 bedroom · 3 beds · 1 bath,406663761,Veronika,,Praha 12,50.01174799762869,14.428935348987581,Entire home/apt,992,2,4,2023-06-14,4,1,62,4,
877319371717371148,Rental unit in Praha 7 · ★New · 1 bedroom · 1 bed · 2 baths,380471389,Jakub,,Praha 7,50.099823642829165,14.437642354649862,Private room,500,30,0,,,46,89,0,
877336720115604304,Rental unit in Praha 7 · ★New · 1 bedroom · 1 bed · 2 baths,380471389,Jakub,,Praha 7,50.10209099688171,14.43811138136511,Private room,450,30,0,,,46,13,0,
877357325487577098,Rental unit in Praha 2 · ★New · 1 bedroom · 1 bed · 1 bath,380471389,Jakub,,Praha 2,50.07395273462599,14.428324278779664,Private room,770,57,0,,,46,116,0,
877433953961642110,Rental unit in Praha 1 · ★5.0 · 1 bedroom · 2 beds · 2 baths,1629431,Alex & Natalia,,Praha 1,50.08740312323995,14.404971487820148,Entire home/apt,5055,3,4,2023-06-04,2.26,18,82,4,
877955512312857692,Rental unit in Praha 1 · ★5.0 · 1 bedroom · 2 beds · 1 bath,466506784,Jakub,,Praha 1,50.0853899,14.4197808,Entire home/apt,2560,2,9,2023-06-18,4.91,11,71,9,
878080321028388166,Rental unit in Praha 5 · ★5.0 · 1 bedroom · 1 bed · 1 bath,37890890,Vít,,Praha 5,50.0718125,14.4060113,Entire home/apt,1100,1,3,2023-06-18,1.64,7,281,3,
878108998743714453,Rental unit in Praha 5 · ★New · 1 bedroom · 1 bed · 1.5 baths,37890890,Vít,,Praha 5,50.0718125,14.4060113,Entire home/apt,978,2,2,2023-05-21,1.43,7,117,2,
878120555786898253,Hotel in Praha 2 · ★New · 1 bedroom · 1 bed · 1 bath,511857147,Libero,,Praha 2,50.076629058549095,14.438426023278796,Private room,2293,1,1,2023-06-21,1,6,311,1,
878324279189879170,Rental unit in Praha 5 · ★4.40 · 1 bedroom · 1 bed · 1 bath,37890890,Vít,,Praha 5,50.0718125,14.4060113,Entire home/apt,990,2,5,2023-05-29,3.75,7,115,5,
878330567307230648,Rental unit in Praha 5 · ★5.0 · 1 bedroom · 1 bed · 1 bath,37890890,Vít,,Praha 5,50.07116371153945,14.404910128249192,Entire home/apt,1036,2,3,2023-06-21,3,7,151,3,
878334904450142924,Rental unit in Praha 5 · ★New · 1 bedroom · 1 bed · 1.5 baths,37890890,Vít,,Praha 5,50.0718125,14.4060113,Entire home/apt,995,2,2,2023-05-20,1.07,7,122,2,
878340159004198286,Rental unit in Praha 5 · ★5.0 · 1 bedroom · 1 bed · 1 bath,37890890,Vít,,Praha 5,50.0718125,14.4060113,Entire home/apt,981,2,8,2023-06-16,4.36,7,105,8,
878662850936169609,Rental unit in Praha 4 · ★New · 1 bedroom · 1 bed · 2 baths,380471389,Jakub,,Praha 4,50.05836947291857,14.446383762183991,Private room,455,30,0,,,46,0,0,
878670506591541795,Rental unit in Praha 4 · ★New · 1 bedroom · 1 bed · 2 baths,380471389,Jakub,,Praha 4,50.058216669344745,14.446544913255613,Private room,500,30,0,,,46,52,0,
878676693762927504,Rental unit in Praha 4 · ★New · 1 bedroom · 1 bed · 2 baths,380471389,Jakub,,Praha 4,50.06042196753568,14.446463452139367,Private room,450,30,0,,,46,11,0,
878736745082011121,Rental unit in Praha-Dolní Měcholupy · ★New · 2 bedrooms · 3 beds · 2.5 baths,511992183,Kangrong,,Dolní Měcholupy,50.0657884,14.5521076,Entire home/apt,1980,5,0,,,1,147,0,
878759831860883513,Rental unit in Praha 1 · ★5.0 · 2 bedrooms · 2 beds · 2 baths,2609610,Mauro,,Praha 1,50.08745675917192,14.415297438623043,Entire home/apt,3481,1,4,2023-06-08,2.79,9,89,4,
